news,漲,佳,好,穩,正,惠,效益,升,樂觀,增,跌,壓力,弱,不足,逆,降,挫,衝擊,悲,減
2014-07-22 121390.txt,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2014-07-22 121616.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-24 121820.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-24 121998.txt,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2014-07-24 122038.txt,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
2014-07-24 122194.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-24 122337.txt,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2014-07-25 122434.txt,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2014-07-25 122650.txt,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
2014-07-25 123864.txt,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2014-07-25 123905.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-28 123991.txt,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2014-07-28 124181.txt,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1
2014-07-28 124376.txt,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
2014-07-28 124439.txt,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2014-07-29 124528.txt,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2014-07-29 124597.txt,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1
2014-07-29 124668.txt,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
2014-07-29 124832.txt,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2014-07-29 124853.txt,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2014-07-29 124901.txt,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2014-07-30 124963.txt,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2014-07-30 125059.txt,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2014-07-30 125122.txt,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0
2014-07-30 125207.txt,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2014-07-30 125297.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-31 125430.txt,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2014-07-31 125613.txt,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
2014-07-31 125783.txt,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-01 125960.txt,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2014-08-01 126179.txt,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
2014-08-01 126326.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-01 126335.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-01 126354.txt,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
2014-08-01 126358.txt,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-02 126448.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-03 126463.txt,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1
2014-08-04 126500.txt,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2014-08-04 126518.txt,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014-08-04 126653.txt,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014-08-04 126658.txt,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-04 126661.txt,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-04 126701.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-04 126751.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-04 126752.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-04 126753.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-04 126754.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-05 126957.txt,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2014-08-05 126975.txt,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014-08-05 126978.txt,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-05 126981.txt,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-05 127117.txt,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0
2014-08-05 127198.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-05 127408.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-05 127444.txt,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2014-08-05 127500.txt,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2014-08-06 127678.txt,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1
2014-08-06 127751.txt,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2014-08-07 128210.txt,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2014-08-07 128261.txt,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
2014-08-07 128517.txt,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0
2014-08-07 129013.txt,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2014-08-08 129795.txt,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1
2014-08-08 130205.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-08 130899.txt,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
2014-08-11 131316.txt,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1
2014-08-11 131354.txt,1,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0
2014-08-11 131523.txt,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0
2014-08-11 131622.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-11 131734.txt,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1
2014-08-12 132114.txt,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2014-08-12 132245.txt,1,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0
2014-08-12 132255.txt,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-12 132285.txt,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2014-08-12 132417.txt,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2014-08-12 132432.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-12 132433.txt,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-12 132434.txt,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-12 132578.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-12 132840.txt,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-12 132846.txt,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-13 132962.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-13 132983.txt,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2014-08-13 132984.txt,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-13 133081.txt,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
2014-08-13 133211.txt,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2014-08-13 133335.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-14 133749.txt,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2014-08-14 133823.txt,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
2014-08-14 133993.txt,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-14 134191.txt,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-14 134222.txt,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2014-08-14 134226.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-15 134319.txt,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2014-08-15 134377.txt,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0
2014-08-15 134517.txt,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
2014-08-15 134656.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-16 134767.txt,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-18 135147.txt,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2014-08-19 135203.txt,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2014-08-22 135466.txt,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2014-08-22 135622.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-22 135623.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-23 135742.txt,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-26 136304.txt,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0
2014-08-26 136417.txt,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2014-08-26 136599.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-27 136631.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-27 136653.txt,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2014-08-27 136737.txt,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
2014-08-27 136805.txt,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2014-08-27 137012.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-28 137071.txt,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2014-08-28 137160.txt,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
2014-08-28 137276.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-29 137479.txt,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2014-08-29 137831.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-01 137981.txt,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2014-09-01 138178.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-01 138199.txt,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0
2014-09-01 138326.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-01 138327.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-01 138335.txt,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
2014-09-02 138418.txt,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2014-09-02 138487.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-02 138557.txt,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0
2014-09-03 138895.txt,1,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0
2014-09-03 138989.txt,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
2014-09-03 139092.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-03 139124.txt,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2014-09-04 139226.txt,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2014-09-04 139335.txt,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0
2014-09-04 139366.txt,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1
2014-09-04 139412.txt,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2014-09-04 139535.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-04 139536.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-04 139637.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-05 139710.txt,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2014-09-05 139756.txt,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0
2014-09-05 139915.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-05 139954.txt,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0
2014-09-05 140137.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-05 140332.txt,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2014-09-05 140418.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-08 140467.txt,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2014-09-09 140805.txt,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-09 140879.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-09 140976.txt,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2014-09-09 141607.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-10 141664.txt,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2014-09-10 141719.txt,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0
2014-09-10 141741.txt,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1
2014-09-10 142319.txt,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2014-09-10 142651.txt,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014-09-10 142930.txt,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
2014-09-10 143014.txt,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2014-09-11 143088.txt,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2014-09-11 143105.txt,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014-09-11 143213.txt,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
2014-09-11 143318.txt,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
2014-09-11 143319.txt,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
2014-09-12 143513.txt,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2014-09-12 143587.txt,1,1,1,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1
2014-09-12 143618.txt,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
2014-09-12 143630.txt,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2014-09-12 143631.txt,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2014-09-12 143764.txt,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2014-09-12 143868.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-15 144108.txt,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
2014-09-15 144163.txt,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
2014-09-15 144240.txt,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1
2014-09-15 144352.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-15 144466.txt,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-09-16 144508.txt,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-16 144513.txt,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2014-09-16 144604.txt,0,0,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1
2014-09-16 144605.txt,0,0,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1
2014-09-16 144671.txt,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-16 144807.txt,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-16 144810.txt,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-16 144864.txt,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
2014-09-16 144870.txt,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2014-09-17 144974.txt,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-17 145002.txt,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-17 145005.txt,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-17 145072.txt,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
2014-09-17 145074.txt,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2014-09-17 145075.txt,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2014-09-17 145130.txt,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2014-09-17 145188.txt,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2014-09-18 145374.txt,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2014-09-18 145430.txt,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2014-09-19 145829.txt,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2014-09-19 145881.txt,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
2014-09-19 145939.txt,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
2014-09-19 145963.txt,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
2014-09-19 146040.txt,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0
2014-09-19 146118.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-22 146471.txt,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0
2014-09-22 146518.txt,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1
2014-09-22 146634.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-23 146741.txt,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2014-09-23 146859.txt,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2014-09-24 147230.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-24 147382.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-24 147481.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-24 147490.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-25 147710.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-25 147742.txt,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0
2014-09-25 147752.txt,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2014-09-25 147783.txt,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0
2014-09-25 147852.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-26 148008.txt,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2014-09-26 148172.txt,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
2014-09-26 148184.txt,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
2014-09-26 148224.txt,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
2014-09-26 148225.txt,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
2014-09-26 148297.txt,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2014-09-26 148362.txt,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-26 148374.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-29 148442.txt,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2014-09-29 148443.txt,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-29 148500.txt,1,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1
2014-09-29 148565.txt,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2014-09-29 148577.txt,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2014-09-29 148610.txt,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0
2014-09-29 148752.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-29 148829.txt,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2014-09-30 148886.txt,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2014-09-30 148939.txt,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
2014-09-30 148945.txt,1,1,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1
2014-09-30 148976.txt,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1
2014-09-30 149067.txt,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0
2014-09-30 149324.txt,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-09-30 149325.txt,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
2014-09-30 149373.txt,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-01 149413.txt,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2014-10-01 149529.txt,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2014-10-01 149622.txt,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1
2014-10-01 149659.txt,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-10-01 149812.txt,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
2014-10-01 149826.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-02 149910.txt,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2014-10-02 149990.txt,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1
2014-10-02 150075.txt,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1
2014-10-02 150124.txt,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2014-10-02 150188.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-02 150189.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-02 150240.txt,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2014-10-02 150273.txt,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2014-10-03 150335.txt,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2014-10-03 150373.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-03 150383.txt,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2014-10-03 150395.txt,1,0,0,0,1,0,0,1,1,1,1,0,1,0,1,1,1,1,0,0
2014-10-03 150432.txt,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1
2014-10-03 150482.txt,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
2014-10-03 150663.txt,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-05 150807.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-05 150808.txt,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2014-10-06 150841.txt,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2014-10-06 150896.txt,1,0,0,0,1,0,0,1,1,1,1,0,1,0,1,1,1,1,0,0
2014-10-06 150898.txt,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2014-10-06 150923.txt,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
